Generic,SWL-50,50000,1,180,A,1,0,0,0,0,1,0,0,1,0,0,1,0,
Generic,S-30,30000,0.475,75,B,2,0,150,0,0,1,0,0,1,0,0,2,-75,75,
Generic,S-45,45000,0.475,90,B,2,0,150,0,0,1,0,0,1,0,0,2,-75,75,
Generic,S-50,50000,0.475,95,B,2,0,150,0,0,1,0,0,1,0,0,2,-75,75,
Generic,S-60,60000,0.475,105,B,2,0,150,0,0,1,0,0,1,0,0,2,-75,75,
Generic,S-75,75000,0.475,120,B,2,0,150,0,0,1,0,0,1,0,0,2,-75,75,
Generic,D-50,50000,0.475,80,D,3,20,205,0,0,2,-10,0,10,0,4,10,0,7.5,0,5,0,0,0,4,-122.5,-102.5,102.5,122.5,
Generic,D-75,75000,0.475,110,D,3,21,204,0,0,2,-10.5,0,10.5,0,4,10.5,0,7.875,0,5.25,0,0,0,4,-123,-102,102,123,
Generic,D-100,100000,0.475,140,D,3,23,202,0,0,2,-11.5,0,11.5,0,4,11.5,0,8.625,0,5.75,0,0,0,4,-124,-101,101,124,
Generic,D-150,150000,0.475,160,D,3,30,199,0,0,2,-15,0,15,0,4,15,0,11.25,0,7.5,0,0,0,4,-129.5,-99.5,99.5,129.5,
Generic,D-200,200000,0.475,200,D,3,34,195,0,0,2,-17,0,17,0,4,17,0,12.75,0,8.5,0,0,0,4,-131.5,-97.5,97.5,131.5,
Generic,2D-100,100000,0.475,120,F,3,20,230,0,45,4,-10,0,10,0,-10,45,10,45,8,10,0,8,0,6,0,4,0,2,0,0,0,0,11.25,0,22.5,4,-135,-115,115,135,
Generic,2D-150,150000,0.475,140,F,3,20,229,0,45,4,-10,0,10,0,-10,45,10,45,8,10,0,8,0,6,0,4,0,2,0,0,0,0,11.25,0,22.5,4,-134.5,-114.5,114.5,134.5,
Generic,2D-200,200000,0.475,160,F,3,21,229,0,46,4,-10.5,0,10.5,0,-10.5,46,10.5,46,8,10.5,0,8.400001,0,6.3,0,4.2,0,2.1,0,0,0,0,11.5,0,23,4,-135.5,-114.5,114.5,135.5,
Generic,2D-300,300000,0.475,180,F,3,26,229,0,51,4,-13,0,13,0,-13,51,13,51,8,13,0,10.4,0.2243399,7.8,0.4486799,5.2,0.6730199,2.6,0.8973598,0,1.1217,0,13.31085,0,25.5,4,-140.5,-114.5,114.5,140.5,
Generic,2D-400,400000,0.475,200,F,3,30,220,0,55,4,-15,0,15,0,-15,55,15,55,8,15,0,12,0.4617,9,0.9234,6,1.3851,3,1.8468,0,2.3085,0,14.90425,0,27.5,4,-140,-110,110,140,
Airbus,A300-B2 SB,315040.6,0.475,185.65,F,3,35,322.953,0,55,4,-17.5,0,17.5,0,-17.5,55,17.5,55,8,17.5,0,14,1.0221,10.5,2.0442,7,3.0663,3.5,4.0884,0,5.1105,0,16.30525,0,27.5,4,-196.4765,-161.4765,161.4765,196.4765,
Airbus,A300-B2 std,315040.6,0.475,185.65,F,3,36.5,321.453,0,55,4,-18.25,0,18.25,0,-18.25,55,18.25,55,8,18.25,0,14.6,1.19022,10.95,2.38044,7.3,3.57066,3.65,4.76088,0,5.9511,0,16.72555,0,27.5,4,-197.2265,-160.7265,160.7265,197.2265,
Airbus,A300-B4 std,365746.9,0.475,216.11,F,3,36.5,321.453,0,55,4,-18.25,0,18.25,0,-18.25,55,18.25,55,8,18.25,0,14.6,1.19022,10.95,2.38044,7.3,3.57066,3.65,4.76088,0,5.9511,0,16.72555,0,27.5,4,-197.2265,-160.7265,160.7265,197.2265,
Airbus,A300-B4 LB,365746.9,0.475,168.24,F,3,38.5,319.453,0,60,4,-19.25,0,19.25,0,-19.25,60,19.25,60,8,19.25,0,15.4,1.15068,11.55,2.30136,7.7,3.45204,3.85,4.60272,0,5.7534,0,17.8767,0,30,4,-198.2265,-159.7265,159.7265,198.2265,
Airbus,A300-600 std,380517.9,0.475,194.35,F,3,36.5,321.453,0,55,4,-18.25,0,18.25,0,-18.25,55,18.25,55,8,18.25,0,14.6,1.19022,10.95,2.38044,7.3,3.57066,3.65,4.76088,0,5.9511,0,16.72555,0,27.5,4,-197.2265,-160.7265,160.7265,197.2265,
